SNP	PVALUE
rs9509986	0.11292
rs2265458	0.9772
rs7988182	0.3678
rs9318250	0.402
rs9573349	0.5126
rs7330307	0.5547
rs436442	0.8446
rs8002632	0.821
rs379261	0.8226
rs7332328	0.07538
rs9564660	0.5611
rs7327782	0.2638
rs651217	0.8634
rs9528058	0.338
rs1335799	0.1066
rs9592783	0.7187
rs9548130	0.0858
rs9526073	0.5888
rs9520403	0.7836
rs9596751	0.5849
rs9559728	0.9339
rs1945503	0.199
rs17068983	0.7763
rs11842722	0.9956
rs9515342	0.8947
rs9539195	0.7193
rs1022898	0.9573
rs17090131	0.6508
rs9599383	0.8315
rs7337031	0.1279
rs7338244	0.9101
rs9557474	0.10482
rs319541	0.3582
rs10507980	0.584
rs953005	0.759
rs9301421	0.5891
rs158872	0.6572
rs3858858	0.04107
rs3903936	0.5238
rs609481	0.9768
rs724563	0.11604
rs1323701	0.895
rs9589070	0.9747
rs9514501	0.1642
rs7318115	0.3409
rs2766726	0.8243
rs11148230	0.17012
rs9515558	0.452
rs3825413	0.6714
rs4771812	0.4745
rs9508352	0.9401
rs17196604	0.12522
rs1412203	0.5566
rs2807477	0.4739
rs9318325	0.7798
rs980044	0.4086
rs9561973	0.08948
rs1856007	0.2965
rs7330557	0.5621
rs2791686	0.8116
rs11616452	0.16984
rs9317540	0.8097
rs9555532	0.6124
rs9285281	0.4206
rs167308	0.8533
rs767210	0.1744
rs7986382	0.4497
rs9530491	0.1275
rs1855248	0.0773
rs2994884	0.4512
rs17724248	0.4377
rs1540979	0.1968
rs1555524	0.04499
rs17563110	0.5587
rs9530790	0.5154
rs9301002	0.04882
rs9527099	0.8672
rs3903848	0.05106
rs7331072	0.2756
rs4519225	0.3298
rs5029115	0.5495
rs4943086	0.03022
rs1461986	0.4278
rs2875218	0.1252
rs8000607	0.0010146
rs9542239	0.5689
rs9561607	0.3647
rs1164137	0.3863
rs3903006	0.2354
rs17529365	0.7223
rs3751378	0.11866
rs7338160	0.2435
rs12585310	0.2178
rs594252	0.0648
rs3013623	0.5167
rs1319106	0.6017
rs2325569	0.1237
rs7334663	0.9911
rs9565711	0.5675
rs2637382	0.02766
rs7998262	0.7196
rs9507937	0.3277
rs16970118	0.3407
rs280386	0.1272
rs1335885	0.8121
rs1415207	0.16764
rs7323788	0.4532
rs9530346	0.05941
rs9559624	0.9227
rs11842043	0.05732
rs1199950	0.7451
rs9512611	0.2468
rs7338829	0.7222
rs9538769	0.0004334
rs9529111	0.01967
rs11069294	0.8983
rs12872598	0.8749
rs9575246	0.5402
rs9508155	0.8719
rs7998733	0.4545
rs2391867	0.1776
rs10161856	0.5747
rs2783084	0.13598
rs9544807	0.4904
rs9564070	0.8934
rs7318947	0.17274
rs4769965	0.08207
rs9588622	0.516
rs9591669	0.6438
rs2575126	0.9122
rs17055476	0.5969
rs4463986	0.02823
rs9506982	0.2344
rs1543589	0.11282
rs7981463	0.8471
rs7991927	0.4368
rs1041466	0.0973
rs17423874	0.7721
rs1900439	0.4063
rs2793748	0.1396
rs301669	0.4557
rs497888	0.4618
rs17085004	0.02419
rs9533592	0.5689
rs1279988	0.9275
rs9563833	0.1005
rs10492458	0.03736
rs12861053	0.3386
rs9573181	0.01828
rs12875527	0.2724
rs17088603	0.4262
rs2250286	0.2747
rs890558	0.03434
rs196152	0.4803
rs9549830	0.7608
rs17423555	0.8471
rs761530	0.4961
rs12887898	0.4277
rs178768	0.3127
rs7140800	0.7856
rs11623195	0.8378
rs2887398	0.8529
rs2784522	0.4124
rs10220542	0.13998
rs12893443	0.2505
rs17126298	0.001811
rs2256905	0.788
rs17092287	0.08943
rs182579	0.8953
rs12432642	0.0549
rs17096572	0.3845
rs9652378	0.9268
rs11158380	0.8588
rs311818	0.4009
rs4981674	0.6879
rs10144453	0.5495
rs8014473	0.2536
rs7150145	0.2209
rs7143565	0.2107
rs17099467	0.16768
rs8010873	0.5245
rs10483978	0.3154
rs451011	0.6706
rs3825568	0.009893
rs12435625	0.6933
rs10444681	0.1944
rs8010296	0.8726
rs4903958	0.5986
rs17770810	0.8181
rs11621158	0.007353
rs1868635	0.18544
rs8006597	0.5475
rs2877670	0.71
rs11845822	0.3747
rs725996	0.6921
rs11160168	0.08015
rs2185821	0.4049
rs2774035	0.04788
rs17095565	0.07932
rs8010549	0.10782
rs8004953	0.7435
rs17115760	0.4576
rs17114665	0.5383
rs10145672	0.2712
rs12893499	0.8699
rs4901530	0.1735
rs3814845	0.6058
rs2803962	0.8829
rs1712714	0.3347
rs7144329	0.2666
rs2999383	0.08983
rs1033768	0.5333
rs914008	0.6429
rs1009647	0.1067
rs10873153	0.2039
rs17107548	0.1006
rs2582516	0.613
rs7151637	0.6888
rs1033707	0.3089
rs858864	0.4498
rs10129874	0.6058
rs4900107	0.8667
rs9652383	0.10482
rs4544159	0.4408
rs7158124	0.4025
rs1476748	0.09436
rs10129541	0.5052
rs10873394	0.5943
rs10143744	0.2992
rs10139212	0.9264
rs2219848	0.3343
rs7150595	0.9971
rs10145291	0.8837
rs11158613	0.4736
rs17128900	0.4067
rs8008756	0.8442
rs11159166	0.7343
rs10149331	0.8805
rs17530332	0.202
rs2031802	0.09409
rs2274273	0.7967
rs2887615	0.4746
rs12431878	0.2738
rs10146180	0.2525
rs1957515	0.926
rs7159294	0.1145
rs7140945	0.06048
rs11846344	0.9543
rs1743150	0.5747
rs3818289	0.9101
rs176965	0.3089
rs4901167	0.8717
rs6572241	0.008752
rs4275786	0.6715
rs2370901	0.4611
rs1955980	0.6973
rs17093871	0.7362
rs10133410	0.9043
rs1698534	0.5112
rs11846483	0.6209
rs7144656	0.7339
rs1273193	0.2232
rs2274080	0.7863
rs6573064	0.2658
rs12433496	0.19282
rs4902517	0.6061
rs10142057	0.4698
rs12590178	0.09116
rs11626830	0.03499
rs4904717	0.7393
rs12147563	0.05336
rs2535918	0.07591
rs7156112	0.7669
rs229587	0.2543
rs7155063	0.1094
rs17176971	0.07885
rs11626916	0.08798
rs12896370	0.9626
rs2282278	0.3797
rs2790576	0.639
rs1300662	0.06482
rs8016423	0.3746
rs6571430	0.2362
rs371224	0.7532
rs10148876	0.7463
rs1956450	0.03442
rs7148133	0.9543
rs1958207	0.545
rs10140519	0.2056
rs17109642	0.01293
rs10149251	0.4704
rs12587500	0.6765
rs6573517	0.008725
rs4904667	0.1682
rs17094776	0.7359
rs1384964	0.1438
rs12883597	0.13648
rs17715400	0.501
rs1449101	0.6112
rs10484084	0.8886
rs9805910	0.04862
rs3168891	0.7205
rs203573	0.5066
rs1954049	0.6395
rs10150482	0.5014
rs1628817	0.15584
rs7140501	0.2293
rs1955836	0.0944
rs7156878	0.6082
rs1950330	0.618
rs12433799	0.3268
rs2191246	0.8289
rs2181377	0.9997
rs12887647	0.2491
rs12885665	0.4191
rs17116817	0.8837
rs966542	0.1165
rs3742769	0.3438
rs1957045	0.001744
rs2900004	0.8125
rs7155822	0.06258
rs1485474	0.2998
rs2210311	0.5085
rs222727	0.4951
rs1882845	0.13544
rs2351804	0.2333
rs11628900	0.2006
rs2104797	0.321
rs4374098	0.3984
rs1950416	0.4757
rs1188137	0.05607
rs8008349	0.04579
rs2318309	0.19112
rs1951185	0.08152
rs1263442	0.2894
rs10149964	0.9146
rs8021071	0.12462
rs2776560	0.6251
rs12589623	0.5503
rs17512725	0.5743
rs11846043	0.8183
rs10144398	0.9524
rs12889399	0.8338
rs12893823	0.9843
rs10144697	0.05814
rs1032015	0.12378
rs7140649	0.2708
rs1953720	0.05822
rs1255304	0.9381
rs8007661	0.2784
rs10135133	0.4627
rs7160430	0.2352
rs12886338	0.09748
rs2332419	0.8386
rs4900928	0.977
rs874322	0.08614
rs7142461	0.4878
rs2273840	0.0257
rs708491	0.4244
rs7158083	0.3216
rs1285803	0.05666
rs12432890	0.4347
rs12589721	0.4507
rs7143413	0.8397
rs1958885	0.1837
rs10144563	0.7421
rs17110079	0.05869
rs11845991	0.5873
rs11628031	0.0936
rs854356	0.4626
rs1951677	0.4417
rs6572224	0.4678
rs1570106	0.1557
rs8017122	0.6001
rs12886371	0.1979
rs2693694	0.1809
rs12590682	0.2745
rs12887044	0.07591
rs712450	0.9913
rs8018649	0.13664
rs6574804	0.9751
rs8013806	0.3504
rs1461557	0.9864
rs17101570	0.8352
rs17180580	0.0665
rs2781411	0.19554
rs10872866	0.7326
rs17726338	0.13082
rs7151421	0.8234
rs7145613	0.9717
rs11624467	0.7401
rs910773	0.1908
rs7147394	0.5741
rs6573912	0.18756
rs1890903	0.5739
rs6574115	0.2904
rs12590307	0.5678
rs17641214	0.6462
rs12889050	0.6792
rs8019550	0.7955
rs12433038	0.1599
rs12897976	0.5034
rs1261796	0.3059
rs17179330	0.9434
rs2748809	0.08324
rs2067730	0.1011
rs3784010	0.0738
rs7146005	0.5542
rs1540343	0.1592
rs2776567	0.09426
rs9323204	0.6548
rs982046	0.1013
rs1602209	0.04146
rs8017950	0.773
rs9972141	0.16682
rs17835469	0.4612
rs10083435	0.08051
rs1756383	0.3663
rs1958228	0.08451
rs1887993	0.4585
rs8018835	0.275
rs2526907	0.8314
rs10142835	0.09977
rs1952167	0.18118
rs1254253	0.3299
rs1537428	0.3898
rs6573754	0.1264
rs17252303	0.9269
rs12882380	0.183
rs718787	0.8776
rs12433649	0.218
rs11851837	0.7137
rs17117532	0.5017
rs17254457	0.1628
rs4982263	0.09106
rs961015	0.2255
rs8006441	0.9752
rs8022787	0.5184
rs8013422	0.4111
rs17110855	0.4564
rs11625565	0.4456
rs1951751	0.9475
rs8010986	0.1485
rs17688725	0.9341
rs11158984	0.3247
rs162651	0.2403
rs2268986	0.07638
rs11622876	0.04412
rs17123039	0.9989
rs17184173	0.8871
rs8010365	0.2309
rs8015260	0.2348
rs2332462	0.8254
rs2227276	0.4879
rs1884625	0.3866
rs10143053	0.2394
rs8018147	0.6523
rs2402447	0.1908
rs2348522	0.7117
rs1957683	0.8704
rs979944	0.6777
rs12893896	0.4869
rs10146369	0.3974
rs760288	0.0966
rs11626582	0.6373
rs17253730	0.8836
rs12436162	0.5338
rs1119556	0.1224
rs747513	0.7453
rs1040838	0.5039
rs17103397	0.2219
rs1152588	0.8813
rs6572786	0.0836
rs2272588	0.7918
rs11623148	0.7252
rs4904059	0.3823
rs11628556	0.05382
rs7144584	0.1105
rs1123135	0.0374
rs10483776	0.2586
rs10151591	0.4563
rs12431766	0.7526
rs17109502	0.13026
rs4982924	0.3269
rs2065632	0.2988
rs5742875	0.153
rs6493526	0.559
rs12440032	0.2664
rs8040516	0.821
rs7497827	0.3047
rs1837993	0.4809
rs1821475	0.9461
rs16960231	0.2781
rs4453447	0.8714
rs1373202	0.5246
rs2125181	0.4671
rs7169009	0.6425
rs1603647	0.2803
rs12440400	0.02648
rs289151	0.09045
rs17714837	0.5163
rs1258757	0.7945
rs2701367	0.5513
rs16949459	0.7062
rs725686	0.3386
rs2703950	0.3707
rs11852692	0.12216
rs1441479	0.8621
rs16959922	0.2032
rs4238443	0.03373
rs11634947	0.007958
rs3784382	0.229
rs4261473	0.954
rs12592018	0.1318
rs17197715	0.7467
rs11856410	0.2597
rs3784384	0.4376
rs8034505	0.1159
rs4407042	0.6064
rs2271163	0.8959
rs8031639	0.06219
rs12913014	0.04146
rs12902061	0.8552
rs11637096	0.6746
rs2414331	0.3568
rs8029613	0.6336
rs1712434	0.9182
rs12148690	0.2034
rs11631201	0.01553
rs2167926	0.11004
rs6494009	0.03597
rs2464465	0.02421
rs7166287	0.005677
rs2652838	0.2102
rs4622492	0.2149
rs635617	0.05511
rs10519155	0.6774
rs4779120	0.9193
rs12595649	0.5113
rs6496061	0.5643
rs11853783	0.6388
rs7177989	0.2682
rs12594761	0.3479
rs8038697	2.942e-05
rs7173019	0.2361
rs10851971	0.9794
rs13380305	0.12964
rs4244558	0.5638
rs10518865	0.8062
rs11857256	0.6195
rs17205701	0.4857
rs7176830	0.6748
rs4775559	0.4136
rs381732	0.6631
rs10851981	0.1393
rs10520731	0.9366
rs12908816	0.5311
rs17228508	0.4382
rs8037534	0.9903
rs2116342	0.7757
rs1075681	0.1975
rs8039095	0.31
rs950231	0.02237
rs12232345	0.215
rs7162324	0.1722
rs4646421	0.4397
rs2306462	0.1168
rs886491	0.6731
rs4932509	0.9474
rs1441365	0.05047
rs2713922	0.5482
rs12910352	0.0513
rs17637182	0.1179
rs785447	0.3525
rs965263	0.7364
rs1908146	0.3419
rs1012549	0.5459
rs7176471	0.02637
rs8032754	0.2706
rs1479823	0.6848
rs12910753	0.7819
rs10851451	0.7453
rs4965087	0.2176
rs4923712	0.05418
rs8028892	0.8273
rs922781	0.4285
rs1138465	0.6138
rs8033609	0.9683
rs4246286	0.3016
rs3743241	0.6153
rs12914334	0.18826
rs4468587	0.9686
rs12914773	0.1509
rs1426656	0.1718
rs1480824	0.2676
rs2016347	0.6445
rs7166466	0.7722
rs12593353	0.13684
rs12911738	0.4228
rs422225	0.962
rs1990229	0.6639
rs7180014	0.7772
rs7180766	0.02886
rs8035981	0.2252
rs12442871	0.7572
rs12438724	0.2874
rs1864422	0.3176
rs10431823	0.9243
rs2962988	0.2312
rs679774	0.2636
rs12909126	0.3378
rs7177612	0.07522
rs16973059	0.05094
rs4326992	0.6362
rs11637786	0.7191
rs8029751	0.5939
rs7170299	0.7143
rs1847247	0.9351
rs7182231	0.8674
rs11635675	0.5507
rs899086	0.8593
rs11854173	0.1938
rs10451007	0.5601
rs2414899	0.3288
rs11070988	0.07692
rs4886670	0.07022
rs11853578	0.5336
rs8038454	0.0882
rs1258719	0.9558
rs7163840	0.3418
rs4147509	0.6114
rs11634054	0.1832
rs4774717	0.02936
rs11630183	0.2618
rs8038248	0.564
rs1533673	0.3574
rs4980358	0.6387
rs4965530	0.4072
rs529385	0.09515
rs11632116	0.9269
rs3743162	0.538
rs10518745	0.3359
rs16959533	0.3216
rs2291107	0.9631
rs12148547	0.216
rs10518946	0.6462
rs6494101	0.3531
rs4779093	0.09336
rs8035407	0.08252
rs4777530	0.05047
rs12593911	0.02874
rs882176	0.8234
rs16959671	0.5854
rs11070471	0.1777
rs12440538	0.07016
rs7171423	0.06458
rs1357389	0.10152
rs4520787	0.179
rs6494957	0.1222
rs1968690	0.8811
rs12442583	0.3561
rs1995164	0.3383
rs2277849	0.1068
rs12595294	0.4679
rs718663	0.83
rs1993376	0.004602
rs7179598	0.04782
rs11073843	0.4264
rs2607119	0.963
rs2414903	0.05599
rs10163018	0.02397
rs4072280	0.543
rs3101852	0.10678
rs2435953	0.9243
rs12901063	0.3737
rs16948719	0.3838
rs7169400	0.8139
rs12050614	0.00421
rs7176335	0.5322
rs2881968	0.2005
rs3784793	0.9968
rs2204722	0.3782
rs2337167	0.6731
rs12050904	0.9048
rs11073977	0.3507
rs4646668	0.7486
rs3743399	0.7419
rs2005416	0.6865
rs8024836	0.3206
rs8023339	0.5938
rs4415968	0.936
rs12901128	0.49
rs4924410	0.012454
rs8029032	0.2113
rs12914235	0.2964
rs966412	0.08296
rs2585059	0.6897
rs647435	0.7006
rs9920385	0.2354
rs7166997	0.4658
rs1443254	0.05342
rs12902757	0.9683
rs281308	0.4335
rs8037823	0.2039
rs9972533	0.01283
rs7496479	0.3837
rs2899527	0.6704
rs16943599	0.4212
rs882829	0.1498
rs6422906	0.16058
rs8029821	0.6012
rs7181323	0.6169
rs12900856	0.9483
rs2255994	0.8077
rs17517123	0.00781
rs12913822	0.9396
rs11073604	0.03445
rs17632826	0.6916
rs11073749	0.3615
rs11071754	0.632
rs1866476	0.6521
rs4586395	0.2482
rs7166807	0.8715
rs7165549	0.01255
rs12909171	0.8086
rs2701522	0.2566
rs12591216	0.1667
rs16957963	0.3716
rs13329627	0.1162
rs939979	0.5933
rs12443348	0.2122
rs11073325	0.1942
rs1444850	0.747
rs903971	0.4038
rs1258732	0.9333
rs12595071	0.8976
rs11635438	0.9934
rs285754	0.3491
rs8027075	0.4
rs11858366	0.538
rs8034563	0.5675
rs1983032	0.1408
rs12324416	0.347
rs2727102	0.9551
rs11070834	0.9966
rs12899367	0.02235
rs12910542	0.1937
rs2463372	0.8303
rs2718926	0.4971
rs12438194	0.007893
rs1545182	0.04758
rs2676077	0.19298
rs4779101	0.4333
rs2445766	0.2477
rs7178378	0.0608
rs11161236	0.06733
rs12593531	0.0946
rs11071162	0.01124
rs4774383	0.7943
rs988596	0.07718
rs10468036	0.303
rs12916839	0.1141
rs12904162	0.8378
rs1500652	0.0325
rs12898271	0.9857
rs10048007	0.245
rs11574484	0.1441
rs7497236	0.9574
rs3825862	0.9706
rs7498885	0.8341
rs7185512	0.2154
rs288579	0.07532
rs9924250	0.6261
rs209441	0.676
rs150070	0.9314
rs12102827	0.1774
rs17833838	0.6112
rs9926989	0.6283
rs4783175	0.4708
rs381107	0.9141
rs12598653	0.02494
rs7190436	0.3031
rs4843408	0.4664
rs4785154	0.7925
rs400066	0.012126
rs9924807	0.5074
rs13331818	0.3825
rs1582982	0.5124
rs17194040	0.6129
rs9926784	0.7761
rs1651192	0.5165
rs2656634	0.8879
rs1369918	0.15
rs10492808	0.3635
rs2122913	0.4512
rs2008055	0.8378
rs9630630	0.5758
rs441354	0.594
rs7203717	0.04399
rs4262933	0.9653
rs11645509	0.8855
rs12149547	0.6682
rs11645585	0.5596
rs7205690	0.002176
rs13335618	0.5425
rs13334740	0.5089
rs4243198	0.345
rs8044834	0.16116
rs11646233	0.714
rs2720424	0.7903
rs4984902	0.1582
rs12934095	0.8797
rs861749	0.9623
rs7189858	0.1939
rs2290177	0.2111
rs11074653	0.11958
rs8055733	0.1107
rs7200649	0.4323
rs11074808	0.771
rs4788700	0.2669
rs8046852	0.2867
rs17283335	0.7471
rs4416010	0.2014
rs7202487	0.3347
rs2333963	0.3258
rs1110761	0.9312
rs873616	0.181
rs1110916	0.5524
rs6498771	0.01919
rs12595930	0.03222
rs11863922	0.6807
rs7196008	0.15204
rs12598378	0.13812
rs17676691	0.02156
rs11075898	0.9887
rs12103301	0.205
rs5880	0.2612
rs9944355	0.6494
rs9933116	0.2412
rs9302425	0.3939
rs11864037	0.8188
rs17372662	0.5328
rs821235	0.7268
rs205117	0.7966
rs2606432	0.1722
rs2190809	0.9254
rs8060178	0.5643
rs4786244	0.002073
rs8060055	0.3628
rs1544667	0.5967
rs17281813	0.16902
rs28279	0.2787
rs3886947	0.19008
rs1507046	0.5363
rs1448257	0.4692
rs6500947	0.8913
rs11639743	0.5052
rs2380340	0.00984
rs7193943	0.2554
rs42194	0.09104
rs1644613	0.9536
rs7184471	0.8432
rs4887794	0.538
rs4843774	0.5819
rs7196038	0.897
rs8045897	0.3967
rs870149	0.4236
rs8055371	0.2605
rs1473514	0.06882
rs1532927	0.04989
rs12920911	0.6842
rs3803642	0.1056
rs205400	0.9677
rs4888520	0.10496
rs2019249	0.9993
rs12926275	0.7872
rs282985	0.4597
rs8054189	0.671
rs8058274	0.1848
rs16963494	0.08053
rs7198343	0.9588
rs11861088	0.8685
rs1466133	0.3618
rs1870945	0.1862
rs418017	0.3174
rs12930745	0.08335
rs13332995	0.07244
rs11860044	0.1742
rs4630564	0.04049
rs1645348	0.06658
rs6564592	0.18896
rs11117196	0.3853
rs729876	0.8866
rs7196119	0.08843
rs2866845	0.16194
rs12711472	0.1572
rs3743779	0.2476
rs7187881	0.2961
rs1362578	0.595
rs7500912	0.08716
rs3752681	0.1976
rs16968101	0.6712
rs3748391	0.010528
rs12920400	0.7362
rs12929147	0.5923
rs8049626	0.7062
rs10852612	0.4404
rs1645362	0.05002
rs7202690	0.8041
rs522145	0.02757
rs11646048	0.8758
rs7188102	0.1674
rs2923140	0.1421
rs11075454	0.9933
rs4243188	0.1417
rs16959572	0.9753
rs12922116	0.9105
rs8059164	0.06769
rs11862002	0.3318
rs3093336	0.9393
rs10514411	0.3624
rs2191130	0.18212
rs11640852	0.07486
rs7196920	0.5361
rs825687	0.00464
rs4785292	0.7471
rs9926468	0.5381
rs4488449	0.8705
rs2063095	0.371
rs10518151	0.2554
rs12448857	0.4472
rs8063777	0.006684
rs13337936	0.5657
rs6565088	0.2031
rs12599843	0.3456
rs765172	0.02939
rs11863437	0.6253
rs11648351	0.19416
rs6498002	0.5086
rs462464	0.07871
rs231128	0.4611
rs4781680	0.9919
rs9932652	0.6237
rs824569	0.6846
rs2667552	0.3425
rs16958486	0.2524
rs7196147	0.18486
rs3760055	0.1112
rs1991515	0.3528
rs3136187	0.8354
rs9888773	0.06368
rs4888794	0.1731
rs2080351	0.06281
rs330134	0.9349
rs11645578	0.00501
rs8046607	0.1466
rs12921299	0.1215
rs4787477	0.4082
rs929865	0.03962
rs2738555	0.2601
rs17298718	0.3606
rs3751669	0.6582
rs7205969	0.1037
rs8048893	0.9905
rs4783017	0.2256
rs288614	0.673
rs12926032	0.16836
rs2549864	0.7044
rs12923400	0.362
rs12447341	0.2052
rs17345313	0.4403
rs4786199	0.005199
rs1351152	0.8731
rs9926029	0.7849
rs11075146	0.19734
rs7186205	0.5505
rs13338044	0.7119
rs1819835	0.8199
rs4783119	0.8098
rs1364131	0.2844
rs7204909	0.03394
rs1515881	0.159
rs7203027	0.4881
rs373929	0.10224
rs3784921	0.1014
rs936345	0.9275
rs7188225	0.7582
rs11640079	0.8467
rs1861187	0.1175
rs16962498	0.4842
rs11647317	0.356
rs2109460	0.06234
rs11074749	0.8061
rs12932675	0.8782
rs1072898	0.9619
rs8056747	0.5419
rs13337633	0.6011
rs11149647	0.1903
rs254347	0.7968
rs11645845	0.018158
rs8049765	0.5238
rs12445533	0.134
rs13330798	0.1649
rs9934620	0.9121
rs11646398	0.9942
rs4506892	0.616
rs451547	0.05496
rs1657179	0.2831
rs6499221	0.7906
rs16963197	0.33
rs8043715	0.15592
rs12920986	0.4889
rs8056625	0.9828
rs7200861	0.5738
rs8050019	0.8594
rs11149845	0.2183
rs12443994	0.3909
rs12925527	0.8051
rs11640856	0.8953
rs17801498	0.8223
rs4243195	0.07044
rs4786714	0.01827
rs4784335	0.1118
rs3748385	0.5341
rs10083785	0.4013
rs4786469	0.6036
rs16948408	0.7586
rs4783385	0.8565
rs837691	0.8748
rs804179	0.4317
rs12929342	0.8679
rs1559404	0.7327
rs6564101	0.2078
rs8062913	0.8022
rs1684617	0.9048
rs17562603	0.1581
rs3213508	0.02008
rs11862324	0.2324
rs3848328	0.04041
rs8050996	0.04468
rs12920623	0.18968
rs12920524	0.3017
rs1728400	0.1626
rs7206405	0.016984
rs9940485	0.4165
rs1559377	0.0319
rs1946282	0.0821
rs12918447	0.164
rs9924397	0.9891
rs8079888	0.06307
rs7225329	0.5457
rs9915504	0.7936
rs2177239	0.1321
rs169217	0.08644
rs8077702	0.6188
rs9898707	0.01609
rs973225	0.6147
rs905753	0.9107
rs8081690	0.9171
rs6502208	0.1161
rs7224058	0.4359
rs142167	0.4986
rs6416840	0.07218
rs4795739	0.3397
rs2698812	0.9353
rs7219901	0.6793
rs2109139	0.3261
rs7214402	0.11082
rs7210990	0.4143
rs7223258	0.6454
rs10221237	0.9512
rs9898622	0.7166
rs3859230	0.6377
rs12937036	0.002217
rs8073182	0.007452
rs6501760	0.2929
rs3803745	0.9961
rs2078406	0.3543
rs16946486	0.8994
rs8078480	0.5305
rs1641523	0.1691
rs2021484	0.4912
rs7210721	0.5454
rs2535591	0.1984
rs7214920	0.1473
rs573085	0.1635
rs7221404	0.6476
rs17821469	0.01871
rs1079354	0.3909
rs12150257	0.4227
rs11651282	0.4777
rs16973111	0.9105
rs4789411	0.6309
rs9897752	0.8373
rs8068137	0.7145
rs11650471	0.6371
rs17611995	0.11218
rs1684664	0.06653
rs4239268	0.4994
rs11867934	0.506
rs2058104	0.2195
rs676882	0.1585
rs9904078	0.3139
rs741072	0.3923
rs2058130	0.004056
rs11077690	0.5851
rs692308	0.6359
rs12600505	0.808
rs12950263	0.7382
rs3943640	0.9577
rs9889347	0.2548
rs321185	0.7475
rs9754	0.05172
rs12051717	0.8301
rs1504579	0.2791
rs11655569	0.1962
rs1875872	0.03731
rs9894300	0.7633
rs4791601	0.7509
rs4795203	0.4244
rs7212385	0.3553
rs6505199	0.4934
rs16942630	0.05143
rs2270178	0.7347
rs2877478	0.2829
rs1806267	0.7566
rs3026097	0.6876
rs9897326	0.3933
rs12449601	0.1209
rs11867191	0.448
rs10512434	0.3747
rs7220022	0.3711
rs11872071	0.1318
rs302848	0.337
rs6502581	0.5316
rs497053	0.0859
rs4788862	0.4272
rs9900677	0.4841
rs1369160	0.5082
rs11867630	0.1926
rs11651333	0.2968
rs7370	0.04237
rs17761485	0.5143
rs2280787	0.4375
rs1373077	0.04566
rs17763583	0.7519
rs2253277	0.0235
rs7220603	0.1205
rs2592208	0.1046
rs17138296	0.7085
rs16978020	0.5909
rs2074405	0.7295
rs875220	0.669
rs1860181	0.2003
rs1014398	0.05546
rs17782705	0.1163
rs1105568	0.2799
rs797960	0.01263
rs2881844	0.9141
rs1973521	0.3303
rs2665833	0.2002
rs7208822	0.5919
rs8078098	0.9985
rs11655079	0.04725
rs1466314	0.6237
rs4969381	0.8759
rs4793782	0.5696
rs7501774	0.4136
rs12453184	0.9821
rs161630	0.0672
rs1974700	0.6071
rs2073865	0.3133
rs7219090	0.6654
rs670567	0.3241
rs17250083	0.2989
rs17763104	0.5402
rs203269	0.03824
rs4796734	0.1305
rs7209136	0.6564
rs9899359	0.0165
rs12601978	0.5803
rs7209778	0.8735
rs12600909	0.7525
rs2570046	0.1388
rs1474443	0.3627
rs9905175	0.3441
rs4527065	0.7604
rs906182	0.0435
rs548973	0.9204
rs10491112	0.6582
rs7210722	0.4128
rs4312352	0.8997
rs1126148	0.6709
rs8081542	0.7193
rs757375	0.2965
rs4566206	0.7092
rs9891965	0.6857
rs17766426	0.9085
rs873084	0.1516
rs244328	0.5848
rs4633781	0.2296
rs1048591	0.10366
rs9889368	0.9601
rs7219217	0.5544
rs9905045	0.5504
rs11871809	0.4226
rs12945522	0.6373
rs7222730	0.9682
rs691797	0.6508
rs4795385	0.0402
rs11651351	0.16066
rs2586230	0.1915
rs7222123	0.7604
rs16945022	0.128
rs9892692	0.8621
rs7222292	0.869
rs12150548	0.1446
rs929229	0.08631
rs1007637	0.4655
rs16946807	0.000337
rs2645483	0.1512
rs2531899	0.8741
rs2412101	0.4358
rs8078674	0.6663
rs1990261	0.0002828
rs2469842	0.2018
rs8066624	0.9443
rs12451377	0.5097
rs3923018	0.9067
rs6504782	0.16318
rs1508017	0.6469
rs9892015	0.3794
rs8064844	0.405
rs2100896	0.2955
rs3826360	0.6324
rs3088016	0.8218
rs11867168	0.8166
rs12452616	0.2757
rs874618	0.9336
rs7214977	0.14758
rs7218126	0.8697
rs13341601	0.16008
rs1474040	0.8825
rs4794653	0.16074
rs6503137	0.7568
rs3115090	0.1324
rs8067028	0.1551
rs9903098	0.004579
rs8068981	0.2182
rs12950976	0.4456
rs2346391	0.00395
rs9897506	0.6771
rs4442853	0.4856
rs8079585	0.5353
rs732426	0.2195
rs2020118	0.1194
rs1051774	0.2584
rs11078353	0.8039
rs4788852	0.2459
rs6504036	0.5123
rs4793515	0.7993
rs2111408	0.4877
rs9894356	0.4799
rs3744281	0.7585
rs4793860	0.04956
rs8072195	0.273
rs1736212	0.7352
rs4789956	0.1847
rs12051658	0.3963
rs2271029	0.19344
rs7208581	0.1359
rs8075376	0.7661
rs9916564	0.8472
rs8077563	0.9089
rs8080100	0.1104
rs2254914	0.1105
rs1263894	0.9973
rs9899223	0.007373
rs8081859	0.2919
rs10502988	0.507
rs1940595	0.0777
rs8092674	0.9235
rs4287643	0.6048
rs652395	0.8185
rs11082297	0.8538
rs12456899	0.2531
rs7231343	0.7594
rs4798095	0.4989
rs12970625	0.2302
rs10164158	0.8091
