SNP	PVALUE
rs2153136	0.9808361953
rs12761205	0.0093559083
rs605715	0.6022244023
rs7099998	0.7250748472
rs12416000	0.1944173935
rs1922140	0.8327134274
rs7080960	0.5341456407
rs2673489	0.7663521883
rs10160147	0.8495449768
rs2796791	0.5207802797
rs2297953	0.8890878366
rs11244551	0.7756932269
rs7921110	0.1890492754
rs2038658	0.1153947571
rs473073	0.2984474869
rs10829511	0.1700244352
rs7068007	0.9188136912
rs17550611	0.7889402982
rs7089914	0.0413985845
rs4145209	0.5679732638
rs4406717	0.7561869383
rs7091476	0.2919153695
rs4749965	0.7047888509
rs11253021	0.5799722357
rs6584830	0.8104966181
rs3813715	0.8069215894
rs2477293	0.1768076779
rs11005073	-0.0019392239
rs10827088	0.9381535082
rs10752046	0.8350817785
rs11014593	0.5643018288
rs1109169	0.0124507069
rs4934515	0.0385363355
rs12220179	0.3162326959
rs3123273	0.4610302882
rs3123645	0.5864599645
rs1929677	-0.0496083408
rs2802493	0.9482477633
rs1227063	0.1548175433
rs788216	0.1138160393
rs7093699	0.8771132491
rs7073565	0.8037256149
rs7917723	0.1605604227
rs10823897	0.1758757785
rs3934245	0.0100522121
rs6560863	0.3164370592
rs1075761	0.9774387091
rs872824	0.1569770424
rs7907958	0.5841767718
rs4746874	0.6630222641
rs921361	0.4559570145
rs1907303	0.4392849472
rs11259125	0.0365785507
rs1781930	0.3062873844
rs11007540	0.4802385498
rs7092560	0.6020424982
rs12249626	0.6473775801
rs4381270	0.6223680906
rs180670	0.573748479
rs703084	0.0512752443
rs2280076	0.2280402407
rs7896224	0.0463992557
rs1326358	-0.0251162459
rs35659	0.0053337909
rs17100951	0.7568945132
rs41436149	0.9637601321
rs1023248	0.0698481954
rs1992245	0.9754350036
rs1248566	0.9096972394
rs11189390	0.8746648165
rs12572921	0.1220191881
rs12774147	0.4644468057
rs4917828	0.5724658608
rs2393608	0.7272065577
rs10795063	0.8660922455
rs7084899	0.963498729
rs11196547	0.2703306103
rs10901489	0.3216391038
rs10902842	0.9601003729
rs2900816	0.6423320902
rs414871	0.3193972484
rs2932903	0.3872482767
rs1980653	0.3232675072
rs10740047	0.1432781719
rs2493719	0.2218756026
rs11000143	0.2096504027
rs1171602	0.9932057418
rs2441760	0.8917089043
rs10821826	0.872175457
rs17097926	0.7869975106
rs2420255	0.3085875124
rs1878026	0.1868690675
rs11186140	0.0305983393
rs1399928	0.4378475786
rs4919173	0.1081544622
rs10786518	0.1034409495
rs1774240	0.390972573
rs2368159	0.857864201
rs487602	0.3965462316
rs10900063	0.3268237385
rs1889568	0.62245862
rs2670107	0.4649209693
rs10885194	0.17715684
rs12780172	0.5778682664
rs12357282	0.22573299
rs7901261	0.6670748424
rs2799028	0.0051533537
rs11815219	0.6914066362
rs1889526	0.5283978351
rs1413582	0.3822389202
rs10823051	0.0163989373
rs35665	0.6294239765
rs3740563	0.6484580833
rs17145618	0.9820557778
rs7073530	0.1453276502
rs2458696	0.6007983676
rs12412909	0.8705540855
rs7894761	0.2620606208
rs7072200	0.1600837583
rs7910205	0.9994773667
rs10824314	0.0382263079
rs12267635	0.65556557
rs2342610	0.6986808725
rs10830066	0.5849075367
rs2999399	0.4137599968
rs10825314	0.2835752276
rs6482406	0.8633794864
rs11818515	0.3301694499
rs1505933	0.6450356778
rs10887476	0.9346475858
rs1907926	0.1123618831
rs2225953	0.3846960719
rs881104	0.6717233008
rs10821852	0.5730156073
rs2798847	0.4042464129
rs10824693	0.4664377191
rs10508488	0.5302530631
rs3123713	0.9073118069
rs7897968	0.8152424152
rs12357273	0.5097861796
rs1948941	0.0770539722
rs6602036	0.9578346753
rs10509980	0.7071598371
rs1475185	0.2766547003
rs11595345	0.811639325
rs4469828	0.7584745908
rs11251176	0.2777056512
rs2758985	0.5990399394
rs7082787	0.0358340953
rs11004808	0.6733363747
rs10995189	0.0872514499
rs1274481	0.3732685769
rs2497166	0.5342382654
rs6585640	0.7104006378
rs2887822	0.9390944031
rs10899974	0.2398246164
rs10751894	0.9904183174
rs2893953	0.3505018441
rs7920189	0.7804740357
rs11244503	0.0200107017
rs11007567	0.5039003438
rs11000666	0.8585652591
rs1172377	0.3740588617
rs1630731	0.1075369172
rs2010199	0.8652172172
rs7089671	0.0078251238
rs4746551	0.0738724333
rs2895063	0.5796978696
rs2666757	0.1411728941
rs11251440	0.9444995289
rs35652	0.9026260779
rs1486528	0.9315082682
rs11006187	0.5125566183
rs2183167	0.3966438801
rs4747989	0.5947653864
rs691728	0.9899827792
rs16936993	0.7957174634
rs2359343	0.6881010339
rs3793931	0.0189631781
rs7921211	0.7033628259
rs12220752	0.2141143641
rs11814177	0.8844563353
rs1039678	0.7743869092
rs6585222	0.5624647422
rs7087182	0.3338142775
rs957646	0.8811348663
rs10762479	0.1964640827
rs10886626	0.9858015587
rs2488794	0.1725379461
rs6583759	0.0867506004
rs7894920	0.6035884322
rs2025453	0.6725298976
rs11812723	0.6499746827
rs7909332	0.6753072612
rs2133705	0.0101544692
rs2818845	0.1094392684
rs736086	0.0635591752
rs10458660	0.9718630559
rs958967	0.9050706986
rs10826706	0.8985092541
rs2808263	0.1663724679
rs7901033	0.5458530349
rs7095818	0.832951492
rs3813872	0.1656634311
rs303181	0.9419714309
rs10787868	0.5568559065
rs10740418	0.5895630072
rs11254640	0.6390857933
rs7099470	0.1649331146
rs1902689	0.9831011235
rs7090270	0.5723742286
rs2484664	0.3826322708
rs1187105	0.5648527761
rs11596835	0.9885890506
rs11819137	0.5978565187
rs1931145	0.9508625933
rs1361634	0.8055727093
rs4750953	0.5937741902
rs4917815	0.844813418
rs10996924	0.5643943229
rs2813456	0.0627598837
rs17330824	0.4750478507
rs17103838	0.5078255018
rs2279435	0.9773515924
rs2277216	0.6975661649
rs10762818	0.7678537779
rs11198670	0.1762253776
rs10826459	0.3931256113
rs7919495	0.5354421521
rs4935545	0.5531732342
rs359300	0.5753969254
rs17295479	0.7630830549
rs1733762	0.8308710431
rs10825295	0.0320504416
rs4262641	0.3334071234
rs4749450	0.9986934167
rs10128506	0.1650720122
rs17411047	0.6986367363
rs11196754	0.9324675394
rs4748640	0.0478823391
rs9415614	0.0991425275
rs1923367	0.6941747547
rs11196110	0.2565154029
rs11202666	0.5148221874
rs11253598	0.590201571
rs10882424	0.9597518109
rs6480795	0.9735183697
rs4747545	0.5654954441
rs7079559	0.775445853
rs17500978	0.3415739539
rs3829859	0.486360514
rs9418817	0.9280485233
rs1655124	0.2997915856
rs10884108	0.7412238666
rs6480081	0.0200950727
rs482858	0.6696614505
rs2096348	0.593484021
rs7911172	0.838589575
rs10830136	0.1946450507
rs7095766	0.3773153298
rs10884221	0.1758757785
rs7893203	0.1959917016
rs6583978	0.3519020257
rs2497718	0.0163880544
rs703971	0.8834949247
rs11016115	0.3896012658
rs10883618	0.0021419646
rs1334313	0.3058963948
rs12359616	0.1873285527
rs2776937	0.5510539691
rs4918828	0.649088268
rs7919293	0.074479768
rs7910846	0.678094572
rs17104076	0.7530905305
rs10885234	0.6426926553
rs12573176	0.5050223382
rs10786796	0.8030487213
rs11015367	0.4143411115
rs6597714	0.0798899039
rs2997240	0.4879411493
rs7901155	0.4170509602
rs11204263	0.1868690675
rs6585426	0.0063600509
rs10904276	0.0202101526
rs11186608	0.2544826819
rs11000080	0.0987127965
rs675865	0.2416675958
rs11817587	0.3830255425
rs10996837	0.4590352431
rs12773878	0.7263184269
rs2808074	0.0418872042
rs4747217	0.1966911852
rs7070135	0.8827082754
rs7070854	0.8077711818
rs4311998	0.8474422779
rs10883943	0.3391583504
rs10881692	0.0827284295
rs1572364	0.2171154838
rs2252432	0.3484996246
rs2280011	0.0150667928
rs2247887	0.0451354983
rs10787751	0.0146506574
rs9423338	0.7536214324
rs10882819	0.2473933778
rs10219124	0.1617506004
rs7082209	0.9405765391
rs12261814	0.6684060239
rs6584729	0.7001530532
rs10995375	0.7112270043
rs11599088	0.511279187
rs9419567	0.6595102142
rs10508274	0.385481715
rs11008232	0.6434137053
rs7899480	0.6108558779
rs978588	0.0379501562
rs4935645	0.3687180052
rs1999441	0.4932107513
rs4748477	0.124022564
rs11003138	0.8134849671
rs3851040	0.3005148017
rs7083992	0.3777096778
rs1490170	0.6805893429
rs363224	0.4633084632
rs918216	0.7003576128
rs12354420	0.1076552395
rs2574979	0.9527800279
rs11252146	0.7765046641
rs10887946	0.3775125139
rs1925623	0.1325162761
rs1831049	0.6948888967
rs12256191	0.2058387727
rs4545449	0.3231657819
rs10904971	0.7895527028
rs12359379	0.0437903076
rs10857531	0.2815867299
rs6481557	0.0704057802
rs11817443	0.1113594106
rs2490322	0.296584301
rs1892335	0.1181895778
rs1869880	0.3305745149
rs10824822	0.9203433967
rs10510013	0.304499395
rs2660045	0.6453059543
rs569421	0.5099728453
rs11187328	0.2782308036
rs10883346	0.8016142227
rs1329198	0.335427393
rs12761922	0.2729695153
rs2691056	0.3934190311
rs6583672	0.8223570902
rs11012280	0.5326632942
rs10749552	0.2406922945
rs7081416	0.0761074592
rs11200734	0.793891987
rs736595	0.4889935746
rs1494119	0.5034327225
rs7897180	0.4245754804
rs10762417	0.3405678768
rs10821859	0.7714741231
rs17208576	0.5339603836
rs4917823	0.3777096778
rs1361356	0.9504268002
rs10997369	0.7501699034
rs11594665	0.1789002167
rs11596160	0.8703791364
rs17135326	0.3274944226
rs10796289	0.4268421118
rs10509317	0.4850430655
rs10128454	0.213000394
rs2420912	0.4417181152
rs7899526	0.340972573
rs10903758	0.9173769175
rs6585471	0.7125527991
rs12258345	0.9494680388
rs3793907	0.0335602111
rs2790242	0.0712105218
rs2395026	0.1307033101
rs11196838	0.6850617825
rs882136	0.1389071102
rs7905428	0.6388151697
rs1754260	0.9494773667
rs10821625	0.9369339833
rs486397	0.2473933778
rs7077087	0.867579674
rs4145924	0.7283609536
rs7897209	0.4011307582
rs10882974	0.2830894631
rs2286733	0.9672453909
rs2127595	0.587190309
rs12765205	0.9203819531
rs7070298	0.3058758233
rs11238634	0.7841771411
rs10883465	0.844813418
rs2204245	0.461125252
rs1900416	0.9156317596
rs12267484	0.4724960732
rs2808078	0.0452662216
rs12359797	0.9289791278
rs2483589	0.6017696273
rs2386830	0.8411320885
rs787671	0.712804155
rs1163081	0.1512141599
rs12571080	0.3665377227
rs4935029	0.6755759635
rs10509996	0.8070677234
rs1938044	0.5687988376
rs4751828	0.4066773404
rs2259052	0.0079828999
rs2817689	0.4831599259
rs10794896	0.1617506004
rs3818708	0.0535737099
rs7914778	0.4119187846
rs4948974	0.5365530473
rs12263497	0.7082634092
rs10881647	0.869209197
rs380989	0.0596884192
rs7097455	0.382133763
rs10787446	0.9389200298
rs11016816	0.002184321
rs4457708	0.5155675676
rs685607	0.3855798985
rs12783734	0.2281499775
rs10887235	0.2265026653
rs4751731	0.0560617101
rs1247498	0.5155675676
rs7911146	0.9266242059
rs7091672	0.6783517868
rs2182965	0.8678421458
rs7908181	0.5535416726
rs17538164	0.4141474236
rs12355865	0.3927343193
rs4353173	0.4961282962
rs12219227	0.593503829
rs4451650	0.1011105875
rs1648512	0.4250645039
rs731491	0.2746555031
rs4341437	0.3197031482
rs4934735	0.2411258708
rs4316435	0.7015798278
rs6482559	0.3266207415
rs2854610	0.8255176659
rs11192001	0.3349225599
rs2027108	0.737145771
rs11003831	0.2828429739
rs11200147	0.8863789947
rs12782110	0.1028961802
rs11201449	0.3962532583
rs11598427	0.6496283628
rs7904894	0.1013775978
rs7905844	0.7537099125
rs10128152	0.3339124256
rs1274452	0.7714741231
rs11009343	0.842844583
rs10740402	0.5601670869
rs4917502	0.6112189277
rs9629990	0.1374863958
rs7085072	0.3954717929
rs317455	0.2285888051
rs4269860	0.736170227
rs786788	0.2602506289
rs1889711	0.4838677511
rs4750524	-0.0503651114
rs7899393	0.1203548057
rs12420125	0.3943967931
rs6590124	0.8390279774
rs11027838	0.6691234466
rs9737397	0.9459814342
rs10769781	0.7921952482
rs7125628	0.0497552845
rs10768584	0.9166354855
rs12575462	0.6845252763
rs6589287	0.7093321144
rs2515267	0.7223203837
rs1478636	0.429955673
rs2725831	0.468805901
rs7951124	0.8295548734
rs11605997	0.3228605661
rs11223110	0.267580177
rs626802	0.7516746101
rs12790660	0.0563416553
rs755767	0.4027865217
rs2198256	0.109635587
rs2168819	0.1428220443
rs2292195	0.7217871299
rs734078	0.7437050518
rs6588973	0.2539471592
rs7940738	0.2925388092
rs11222940	-0.0355879795
rs7945768	0.2477165901
rs11034482	0.4698472336
rs10793315	0.0590906516
rs662333	0.9117919534
rs7950140	0.6545765202
rs10837133	0.3762304558
rs1498339	0.42920504
rs11028841	0.6492683061
rs1840574	0.6427462113
rs11529568	0.787173754
rs7927052	0.8102328983
rs495086	0.7927975871
rs7930323	0.8134849671
rs10742761	0.4443568115
rs2155128	0.5056594542
rs1435158	0.466532487
rs17097228	0.2633366091
rs1219399	0.2315459348
rs12270677	0.609312576
rs12808199	0.6811262231
rs11224049	0.6807683087
rs11604159	0.5591309748
rs875430	0.7680304172
rs11029121	0.6536772166
rs12272920	0.5194779086
rs10894263	0.4060941701
rs6589877	0.2609962538
rs10895098	0.366835185
rs17614391	0.3675290778
rs4910028	0.6500783971
rs4755008	0.7031845495
rs1216334	0.3459602435
rs11606375	0.3542997335
rs12225687	0.7969499249
rs10833331	0.4203370619
rs7114393	0.6914066362
rs4375452	0.9475610437
rs2119563	0.7979181744
rs16910359	0.4040518188
rs12576276	0.9411868113
rs1231637	0.311114572
rs655883	0.2769700762
rs11227007	0.7799448921
rs12807116	0.9353451675
rs11018694	0.2525536278
rs600931	0.5686153925
rs10833683	0.9680295459
rs12361488	0.3581890841
rs7113794	0.425063687
rs2048572	0.0142507646
rs4937072	0.4758979108
rs10793048	0.2877517804
rs11236910	0.7637486032
rs2403583	0.123870283
rs4603319	0.97613195
rs12225618	0.9754350036
rs487758	0.2685329455
rs665306	0.2658845311
rs11222942	0.081479263
rs10500632	0.4796727672
rs704700	0.027848757
rs11228684	0.507078245
rs11821710	0.60622431
rs2436158	0.8114539923
rs34543122	0.923135055
rs768325	0.1270404707
rs11216098	0.2713868426
rs360156	0.8847185288
rs16907561	0.0365087349
rs3002642	0.9184239512
rs12628	0.5329412847
rs33929223	0.2912916451
rs2355467	0.7138720933
rs1057704	0.5639344849
rs1369320	0.5163127699
rs2177054	0.5415475476
rs570463	0.0415335305
rs11564708	0.1731900017
rs11040263	0.2978267003
rs10836903	0.1723706306
rs560577	0.4998764064
rs7927165	0.432954033
rs7126893	0.6654456342
rs2671385	0.138079825
rs10833571	0.1751760852
rs2257004	0.5424813319
rs12421794	0.1945312299
rs4938026	-0.0261814606
rs12226764	0.5365530473
rs10736724	0.4654898528
rs4936129	0.1014976943
rs1223114	0.4332541129
rs3847644	0.2454444617
rs11224690	0.1455195565
rs1815950	0.3209261394
rs11028760	0.5032456535
rs11037462	0.1856934544
rs10832329	0.0204057802
rs1565372	0.6170236233
rs970924	0.18156563
rs7110390	0.9987805223
rs494560	0.4322815788
rs6485350	0.9451969036
rs11229345	0.3679254714
rs1061	0.0020651774
rs10838102	0.8422330724
rs566012	0.2799098535
rs1938651	0.3465922425
rs2761221	0.6685853886
rs2887763	0.3708957402
rs11041500	0.1474275867
rs4758391	0.8649546985
rs1376361	0.0742774666
rs2729753	0.4834424775
rs621004	0.9124901478
rs7935966	0.9419714309
rs389646	0.1082988658
rs499590	0.517057795
rs2508691	0.0146304383
rs2213096	0.7001530532
rs6590532	0.9867597647
rs1991889	0.9986063111
rs657320	0.462454381
rs10741845	0.5213382754
rs7931291	0.1936201026
rs1386253	0.7389191428
rs16929474	0.8578648699
rs1557463	0.6733363747
rs1381717	0.2338400358
rs7937277	0.0010193021
rs12363999	0.335023539
rs495420	0.5012807226
rs7937452	0.3420767662
rs7930465	0.0442416129
rs1477529	0.637100864
rs10790675	0.727916207
rs7941190	0.1963153229
rs898312	0.3869539585
rs4963405	0.8427975871
rs2121575	0.3696092032
rs10791543	0.9281941761
rs7939730	0.4758979108
rs1073985	0.0162442099
rs17574208	0.214003027
rs1045454	0.2497614309
rs630403	0.3381508141
rs3911298	0.7316204029
rs660821	0.7510550614
rs12797197	0.4143411115
rs1395910	0.6940854808
rs1517687	0.7656454614
rs10793185	0.5090394032
rs10750051	0.5480110538
rs570057	0.8555007927
rs11224739	0.428916406
rs7934404	0.5044613933
rs11219525	0.841219752
rs1789163	0.6734259759
rs11601212	0.7968618972
rs10831361	0.5981296458
rs11019754	0.045002407
rs1216219	0.9905054249
rs11233233	0.7518516146
rs11212592	0.8744024619
rs2511317	0.6724402817
rs10837204	0.5985481145
rs11603160	0.1354664903
rs7930822	0.9052453033
rs17548819	0.4879241
rs11041339	0.4973652464
rs7105672	0.6872344501
rs10766280	0.3654466176
rs10836418	0.632767225
rs10894245	0.8931047387
rs11605665	0.1009502956
rs1939622	0.5779597671
rs4923161	0.2071858983
rs2233	0.0028896349
rs11234834	0.50277793
rs12795509	0.3340134672
rs1798172	0.6671503024
rs11234031	0.6576329637
rs9667772	0.0525459559
rs2839701	0.6725298976
rs11233093	0.2230895563
rs11027351	0.9193836927
rs11220011	0.3446889766
rs7130052	0.0452826963
rs11024586	0.9925088886
rs1546329	0.8042533915
rs535747	0.9462429407
rs11228998	0.6272540928
rs7123981	0.8945916447
rs9787760	0.7061254497
rs1148061	0.4913424702
rs1257380	0.4932202064
rs949538	0.1107855521
rs2512276	0.9254902821
rs1916139	0.2433992955
rs17578661	0.4174378114
rs2202090	0.7952772594
rs11042866	0.3375459981
rs11040641	0.9983449944
rs7114436	0.2880644953
rs12802564	0.4006435208
rs4944158	0.1807554015
rs10750551	0.2798049768
rs593443	0.6711855028
rs10833833	0.586094742
rs7113497	0.7785336836
rs2761201	0.5306239827
rs10500704	0.0037298697
rs4357647	0.1402381132
rs12362100	0.2685812175
rs2412377	0.1495319323
rs1121859	0.2761289005
rs7104280	0.6830049
rs11224298	0.0027377232
rs17532584	0.1655451878
rs10833657	0.8460402871
rs651124	0.511838878
rs7109913	0.4940420506
rs1601072	0.7869093875
rs2186663	0.1456903209
rs474442	0.8403430894
rs10750403	0.4728742661
rs557067	0.3004115077
rs1790191	0.2191109618
rs1894086	0.6158451653
rs713217	0.989634348
rs1403269	0.3716870174
rs10839791	0.9529543357
rs2421823	0.0077902381
rs294013	0.1697893927
rs7114445	0.5991782879
rs872534	0.8165603072
rs292792	0.3524018185
rs12803243	0.4961282962
rs1906332	0.9309850161
rs541998	0.4194676806
rs2575824	0.813924357
rs10750415	0.2266125705
rs11602203	0.4807099471
rs7937807	0.9197326802
rs1596070	0.6431033796
rs2290423	0.1642431723
rs3018646	0.8895247078
rs10742769	0.7577134274
rs2887193	0.0325918244
rs2291640	0.4085230019
rs10501065	0.5100661738
rs7943358	0.1294995856
rs1900059	0.8325379749
rs1550972	0.9327291533
rs4457732	0.2797000916
rs11224336	0.8554132264
rs7127296	0.5995860199
rs2741771	0.3964485784
rs7947534	0.4662481731
rs1793398	0.6983691113
rs10488757	0.3519101031
rs7107845	0.1130376099
rs17734921	0.9099590894
rs4132540	0.2359112876
rs2514088	0.8682795886
rs925698	0.5462578688
rs12283139	0.048336195
rs308328	0.5218031971
rs6484267	0.8815719393
rs647152	0.1653086405
rs2513686	0.4434006654
rs10502168	-0.0432003519
rs911992	0.360777291
rs7106294	0.7518516146
rs5020127	0.5785199824
rs4359162	0.9953833982
rs7105090	0.2446962648
rs7119612	0.4695632741
rs1808914	0.8334152111
rs7943587	0.3645534141
rs12284819	0.2954444617
rs10832297	0.0315428931
rs7105185	0.6800524113
rs11041815	0.5881943145
rs11023727	0.4033705989
rs10789592	0.2672624228
rs17129476	0.9446738738
rs12803655	0.4267023495
rs11220928	0.7712155468
rs7122822	0.2311083825
rs7114670	0.5594315308
rs7931364	0.5220076777
rs3928927	0.6329478729
rs4929918	0.100629518
rs10895969	0.316641395
rs1608273	0.8131334417
rs511802	0.6695717869
rs11022523	0.6515182344
rs719013	0.6754863975
rs1219406	0.5797893271
rs12282736	0.3438101919
rs174591	0.0848858468
rs1509319	0.7309354401
rs11605383	0.2989645997
rs7929959	0.952344255
rs11035692	0.8941548947
rs4322380	0.5028968803
rs2155066	0.7214316035
rs2279610	0.1220010418
rs575760	0.8567266616
rs11029926	0.4572288705
rs12279850	0.2465310179
rs9630173	0.5414551236
rs563460	0.4589402025
rs7939766	0.2805389357
rs12787797	0.4361215958
rs7940310	0.0273966482
rs2324520	0.3287509149
rs2851431	0.4376558643
rs7122905	0.0807964127
rs4756586	0.6407405571
rs885360	0.6330381942
rs1917464	0.4556115615
rs10839321	0.1225994592
rs11221964	0.0885938656
rs11022279	0.4132756171
rs2155935	0.5742064522
rs1491851	0.422968806
rs11220082	-0.0110196234
rs2029877	0.1812184939
rs12365719	0.9985192056
rs2366581	0.0894491762
rs7114916	0.1377584619
rs4938379	0.4384295525
rs1394532	0.3328005534
rs7939992	0.0132523636
rs2298475	0.0426314098
rs728919	0.4528502463
rs11220606	0.4332421688
rs1792154	0.5947598142
rs12421038	0.2754976539
rs10890650	0.2996882389
rs316086	0.966025574
rs1399602	0.4935017616
rs10894523	0.1998642628
rs1806516	0.3192952683
rs11215905	0.5321999249
rs1543121	0.8553326051
rs1994446	0.9269160078
rs12792269	0.7695469205
rs7102121	0.8010863029
rs3781931	0.8114635323
rs2375250	0.3106017932
rs7122200	0.3707968071
rs949154	0.6650866868
rs6589220	0.404927352
rs4756146	0.4074546542
rs2015997	0.8052380921
rs1393957	0.8847347844
rs2433407	0.6814841146
rs1792282	0.799062342
rs11222034	0.6512296074
rs11032349	0.4250645039
rs10765469	0.4317979763
